verification_id,session_id,ai_id,self_assessed_vectors,grounded_vectors,calibration_gaps,grounded_coverage,overall_calibration_score,evidence_count,sources_available,sources_failed,domain,goal_id,created_at
7b94da2b-abfe-42f9-832a-e7e22c1e34c9,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6148148148148149, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1852, ""context"": 0.1}",0.3076923076923077,0.1638,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771082314.0
c3d8ead3-f017-4384-98a3-f084e49edf38,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.5}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.8787878787878787, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.5, ""do"": -0.5, ""know"": -0.5, ""signal"": -0.3788, ""uncertainty"": 0.5}",0.38461538461538464,0.4758,5,"[""goals"", ""artifacts""]",[],,,1771082314.0
0637eb7f-71e6-4440-b633-4b2c3bfa752c,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6148148148148149, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1852, ""context"": 0.1}",0.3076923076923077,0.1638,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771082348.0
1262a402-45a1-473a-bea4-f8d581a1db9a,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.85, ""know"": 0.85, ""do"": 0.85, ""context"": 0.85, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.7, ""state"": 0.8, ""change"": 0.5, ""completion"": 0.9, ""impact"": 0.7, ""uncertainty"": 0.2}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.8787878787878787, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.1, ""do"": -0.15, ""know"": -0.15, ""signal"": -0.0788, ""uncertainty"": 0.2}",0.38461538461538464,0.1358,5,"[""goals"", ""artifacts""]",[],,,1771082348.0
10e1fb6c-2914-4c99-a27b-2ea3687937d0,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6148148148148149, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1852, ""context"": 0.1}",0.3076923076923077,0.1638,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771082355.0
2e12675e-c066-4a02-8764-5779df45b828,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.85, ""know"": 0.85, ""do"": 0.85, ""context"": 0.85, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.7, ""state"": 0.8, ""change"": 0.5, ""completion"": 0.9, ""impact"": 0.7, ""uncertainty"": 0.2}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.8787878787878787, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.1, ""do"": -0.15, ""know"": -0.15, ""signal"": -0.0788, ""uncertainty"": 0.2}",0.38461538461538464,0.1358,5,"[""goals"", ""artifacts""]",[],,,1771082355.0
145ccefd-e676-4f69-aee5-d8af392492c5,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6148148148148149, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1852, ""context"": 0.1}",0.3076923076923077,0.1638,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771082425.0
6024b7b4-fbd9-4341-91e9-d32d2db118b2,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.9, ""know"": 0.88, ""do"": 0.88, ""context"": 0.88, ""clarity"": 0.88, ""coherence"": 0.88, ""signal"": 0.85, ""density"": 0.75, ""state"": 0.85, ""change"": 0.6, ""completion"": 0.95, ""impact"": 0.8, ""uncertainty"": 0.15}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.8787878787878787, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.05, ""do"": -0.12, ""know"": -0.12, ""signal"": -0.0288, ""uncertainty"": 0.15}",0.38461538461538464,0.0938,5,"[""goals"", ""artifacts""]",[],,,1771082425.0
6458b982-bcbc-4662-9742-6d0be800b735,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6148148148148149, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1852, ""context"": 0.1}",0.3076923076923077,0.1638,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771082433.0
71999803-71ea-4b47-85e3-c2950f4d15d9,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.9, ""know"": 0.88, ""do"": 0.88, ""context"": 0.88, ""clarity"": 0.88, ""coherence"": 0.88, ""signal"": 0.85, ""density"": 0.75, ""state"": 0.85, ""change"": 0.6, ""completion"": 0.95, ""impact"": 0.8, ""uncertainty"": 0.15}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.8787878787878787, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.05, ""do"": -0.12, ""know"": -0.12, ""signal"": -0.0288, ""uncertainty"": 0.15}",0.38461538461538464,0.0938,5,"[""goals"", ""artifacts""]",[],,,1771082433.0
ed3c51f7-22ad-4d15-8d90-513ec8df8831,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6333333333333333, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1667, ""context"": 0.1}",0.3076923076923077,0.1592,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771082593.0
84c0a00a-4c0e-49dc-a750-de2567c95973,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.85, ""know"": 0.92, ""do"": 0.92, ""context"": 0.9, ""clarity"": 0.9, ""coherence"": 0.9, ""signal"": 0.88, ""density"": 0.8, ""state"": 0.88, ""change"": 0.75, ""completion"": 0.98, ""impact"": 0.85, ""uncertainty"": 0.1}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.02, ""do"": -0.08, ""know"": -0.08, ""signal"": -0.0291, ""uncertainty"": 0.1}",0.38461538461538464,0.0618,5,"[""goals"", ""artifacts""]",[],,,1771082593.0
57a5688c-2c60-4118-9719-d83b6a064587,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6518518518518519, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1481, ""context"": 0.1}",0.3076923076923077,0.1545,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771084039.0
3a1b2183-2645-4ce4-b3cc-2449c37600ff,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.9, ""know"": 0.85, ""do"": 0.85, ""context"": 0.85, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.75, ""state"": 0.85, ""change"": 0.7, ""completion"": 0.95, ""impact"": 0.8, ""uncertainty"": 0.15}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9393939393939392, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.05, ""do"": -0.15, ""know"": -0.15, ""signal"": -0.1394, ""uncertainty"": 0.15}",0.38461538461538464,0.1279,5,"[""goals"", ""artifacts""]",[],,,1771084039.0
2b901ff5-949f-4c66-9f57-eb316f992ff4,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6518518518518519, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1481, ""context"": 0.1}",0.3076923076923077,0.1545,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771084908.0
be90c784-4b69-4fb7-ba14-78ec027cca51,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.9, ""know"": 0.9, ""do"": 0.95, ""context"": 0.9, ""clarity"": 0.9, ""coherence"": 0.9, ""signal"": 0.85, ""density"": 0.8, ""state"": 0.9, ""change"": 0.5, ""completion"": 1.0, ""impact"": 0.7, ""uncertainty"": 0.1}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9393939393939392, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": 0.0, ""do"": -0.05, ""know"": -0.1, ""signal"": -0.0894, ""uncertainty"": 0.1}",0.38461538461538464,0.0679,5,"[""goals"", ""artifacts""]",[],,,1771084908.0
e8f6ea79-5f57-4dcc-9edd-81e735573863,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6518518518518519, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1481, ""context"": 0.1}",0.3076923076923077,0.1545,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771084997.0
7a32e20f-9ecf-4289-a49a-07e5f6285f9c,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.9, ""know"": 0.9, ""do"": 0.9, ""context"": 0.9, ""clarity"": 0.9, ""coherence"": 0.9, ""signal"": 0.85, ""density"": 0.8, ""state"": 0.9, ""change"": 0.2, ""completion"": 1.0, ""impact"": 0.5, ""uncertainty"": 0.1}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9393939393939392, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": 0.0, ""do"": -0.1, ""know"": -0.1, ""signal"": -0.0894, ""uncertainty"": 0.1}",0.38461538461538464,0.0779,5,"[""goals"", ""artifacts""]",[],,,1771084997.0
a36ca2c5-4a2d-42da-884e-779e5a1d23bc,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.85, ""uncertainty"": 0.2, ""completion"": 0.9, ""context"": 0.85, ""do"": 0.85, ""signal"": 0.8, ""coherence"": 0.85, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.09999999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""know"": {""value"": 0.58, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.6571428571428571, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": 0.1, ""know"": 0.27, ""signal"": 0.1429, ""context"": 0.1}",0.3076923076923077,0.1532,8,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771088188.0
fe626104-52a9-4e04-a623-993b08955430,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.9, ""know"": 0.9, ""do"": 0.85, ""context"": 0.85, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.75, ""state"": 0.85, ""change"": 0.7, ""completion"": 0.9, ""impact"": 0.85, ""uncertainty"": 0.15}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.948051948051948, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.1, ""do"": -0.15, ""know"": -0.1, ""signal"": -0.1481, ""uncertainty"": 0.15}",0.38461538461538464,0.1296,5,"[""goals"", ""artifacts""]",[],,,1771088188.0
509f34f4-255f-4360-8619-8090cfa72d69,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.88, ""uncertainty"": 0.12, ""completion"": 0.15, ""context"": 0.9, ""do"": 0.9, ""signal"": 0.9, ""coherence"": 0.88, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.2444444444444445, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""know"": {""value"": 0.74, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.9777777777777779, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": -0.1244, ""know"": 0.14, ""signal"": -0.0778, ""context"": 0.15}",0.3076923076923077,0.123,9,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771098011.0
ba9bfc1d-dd5d-4704-b559-9a5f0caafdbd,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.9, ""know"": 0.92, ""do"": 0.95, ""context"": 0.92, ""clarity"": 0.92, ""coherence"": 0.9, ""signal"": 0.92, ""density"": 0.8, ""state"": 0.9, ""change"": 0.9, ""completion"": 0.95, ""impact"": 0.9, ""uncertainty"": 0.1}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9636363636363636, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.05, ""do"": -0.05, ""know"": -0.08, ""signal"": -0.0436, ""uncertainty"": 0.1}",0.38461538461538464,0.0647,5,"[""goals"", ""artifacts""]",[],,,1771098011.0
5919365f-7f28-49b7-922a-3eae1fc83265,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.88, ""uncertainty"": 0.12, ""completion"": 0.15, ""context"": 0.9, ""do"": 0.9, ""signal"": 0.9, ""coherence"": 0.88, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.2444444444444445, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""know"": {""value"": 0.74, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.9777777777777779, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": -0.1244, ""know"": 0.14, ""signal"": -0.0778, ""context"": 0.15}",0.3076923076923077,0.123,9,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771109894.0
b0c06ff8-c0aa-4780-8cc5-8a0052651feb,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""engagement"": 0.95, ""know"": 0.88, ""do"": 0.85, ""context"": 0.9, ""clarity"": 0.9, ""coherence"": 0.92, ""signal"": 0.9, ""density"": 0.85, ""state"": 0.88, ""change"": 0.85, ""completion"": 0.9, ""impact"": 0.9, ""uncertainty"": 0.12}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9636363636363636, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.1, ""do"": -0.15, ""know"": -0.12, ""signal"": -0.0636, ""uncertainty"": 0.12}",0.38461538461538464,0.1107,5,"[""goals"", ""artifacts""]",[],,,1771109894.0
bb6fc3fa-02c0-4a4e-95f7-9df45e10533c,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.88, ""uncertainty"": 0.12, ""completion"": 0.15, ""context"": 0.9, ""do"": 0.9, ""signal"": 0.9, ""coherence"": 0.88, ""engagement"": 0.9}","{""uncertainty"": {""value"": 0.3222222222222223, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""know"": {""value"": 0.71, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.9861111111111112, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": -0.2022, ""know"": 0.17, ""signal"": -0.0861, ""context"": 0.15}",0.3076923076923077,0.1521,9,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771111355.0
beb2f8a1-ab43-4232-a8df-7ed687811322,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.7, ""uncertainty"": 0.3, ""context"": 0.7, ""completion"": 0.5}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 0.825, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9772727272727272, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": -0.5, ""do"": -0.5, ""know"": -0.125, ""signal"": -0.4773, ""uncertainty"": 0.3}",0.38461538461538464,0.3805,5,"[""goals"", ""artifacts""]",[],,,1771111355.0
d9cade0c-ea1a-4a0a-9ace-57b4d2e30fcc,bf44f7ed-50c1-46e9-aa4f-499c0fbf4eed,claude-code,"{""know"": 0.8, ""uncertainty"": 0.2, ""completion"": 0.5, ""context"": 0.85, ""do"": 0.8, ""signal"": 0.5, ""coherence"": 0.5, ""engagement"": 0.5}","{""know"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.27272727272727276, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": 0.05, ""context"": 0.1, ""signal"": -0.5, ""uncertainty"": -0.0727}",0.3076923076923077,0.1807,6,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771175765.0
