id,session_id,goal_id,subtask_id,unknown,is_resolved,resolved_by,created_timestamp,resolved_timestamp,unknown_data,subject,impact
62a93602-ff9c-4278-bdc1-e100414a4e5c,75518f3f-a821-47ce-af38-7d2e24863ccb,,,"Should critical TODOs (signature storage, memory tracking) block v1.3.0 release or are they known Phase 4 deferrals?",1,"Mirrored from project_unknowns resolution",1767958671.4981,1769703757.042,"{""unknown"": ""Should critical TODOs (signature storage, memory tracking) block v1.3.0 release or are they known Phase 4 deferrals?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767958671.4980998}",,0.5
0f7fa70d-d6f3-4174-befc-4599bbc65f2e,65c2f60e-75bb-4ad7-b020-f501dd7fb30b,,,"TECH DEBT: git_enhanced_reflex_logger.py is a hotspot (0.41 score) - frequently changed AND complex. Recommendations: add abstractions, reduce dependencies, break into smaller pieces. Priority refactoring candidate for Phase 4+.",0,,1767963002.88586,,"{""unknown"": ""TECH DEBT: git_enhanced_reflex_logger.py is a hotspot (0.41 score) - frequently changed AND complex. Recommendations: add abstractions, reduce dependencies, break into smaller pieces. Priority refactoring candidate for Phase 4+."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767963002.8858626}",,0.7
203ad625-5903-4866-b81c-414edfbd6ff9,65c2f60e-75bb-4ad7-b020-f501dd7fb30b,,,"TECH DEBT: Core modules average health 0.57, Data layer 0.61. Multiple __init__.py files flagged for low public API ratio. Not release blockers but candidates for cleanup in future sprints.",0,,1767963005.39786,,"{""unknown"": ""TECH DEBT: Core modules average health 0.57, Data layer 0.61. Multiple __init__.py files flagged for low public API ratio. Not release blockers but candidates for cleanup in future sprints."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767963005.39786}",,0.7
98baf603-7d44-43f3-bf21-e6b052c39858,31c52a73-3c97-416a-8c9d-67fc572f6d7b,41d7b8de-fd04-41b5-a790-14176a70124d,,"Where on the website should Chat UI widget be placed? All pages? Specific pages only (contact, docs, support)?",1,"Mirrored from project_unknowns resolution",1767982605.4252,1769703757.042,"{""unknown"": ""Where on the website should Chat UI widget be placed? All pages? Specific pages only (contact, docs, support)?"", ""goal_id"": ""41d7b8de-fd04-41b5-a790-14176a70124d"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767982605.4252}",,0.5
c11ce583-6f50-4a57-8cd9-187fdfbc767c,31c52a73-3c97-416a-8c9d-67fc572f6d7b,41d7b8de-fd04-41b5-a790-14176a70124d,,"Is WebSocket backend (wss://chat.getempirica.com/ws) already deployed on Hostinger? What infra needed to host the Python backend?",1,"Mirrored from project_unknowns resolution",1767982606.45126,1769703757.042,"{""unknown"": ""Is WebSocket backend (wss://chat.getempirica.com/ws) already deployed on Hostinger? What infra needed to host the Python backend?"", ""goal_id"": ""41d7b8de-fd04-41b5-a790-14176a70124d"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767982606.451257}",,0.5
b0d7d534-e78b-47dc-ad7f-932c2c85b83e,31c52a73-3c97-416a-8c9d-67fc572f6d7b,41d7b8de-fd04-41b5-a790-14176a70124d,,"What AI/LLM powers the chat backend? Does it use Empirica framework for epistemic tracking?",1,"Mirrored from project_unknowns resolution",1767982607.51048,1769703757.042,"{""unknown"": ""What AI/LLM powers the chat backend? Does it use Empirica framework for epistemic tracking?"", ""goal_id"": ""41d7b8de-fd04-41b5-a790-14176a70124d"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767982607.5104768}",,0.5
ce6132dc-61b8-4c73-a4b0-02a45a23e1c6,31c52a73-3c97-416a-8c9d-67fc572f6d7b,fbea99ce-8c3d-4115-ab76-254354030980,,"Location and format of audio/video materials for website. User mentioned having these but path unknown.",1,"Mirrored from project_unknowns resolution",1767984058.54026,1769703757.042,"{""unknown"": ""Location and format of audio/video materials for website. User mentioned having these but path unknown."", ""goal_id"": ""fbea99ce-8c3d-4115-ab76-254354030980"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767984058.5402558}",,0.8
ad19aabe-d0f8-4a9d-9a5f-a5d57cf51b6b,31c52a73-3c97-416a-8c9d-67fc572f6d7b,fbea99ce-8c3d-4115-ab76-254354030980,,"YouTube channel for Empirica video hosting - does one exist? Need to upload 3 videos (~110MB total) and get embed URLs.",1,"Mirrored from project_unknowns resolution",1767987560.04398,1769703757.042,"{""unknown"": ""YouTube channel for Empirica video hosting - does one exist? Need to upload 3 videos (~110MB total) and get embed URLs."", ""goal_id"": ""fbea99ce-8c3d-4115-ab76-254354030980"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767987560.043978}",,0.8
d0568d51-5c5b-4406-9726-cdf320a52728,d6779f5f-c56e-40b0-aa46-0f324652160e,,,"Chat backend hosting: app.py needs deployment to VPS/Railway/Fly.io. Requires: Python FastAPI, Ollama (or Claude API), Qdrant for memory search. Domain: chat.getempirica.com with WSS endpoint.",1,"Mirrored from project_unknowns resolution",1767987944.15404,1769703757.042,"{""unknown"": ""Chat backend hosting: app.py needs deployment to VPS/Railway/Fly.io. Requires: Python FastAPI, Ollama (or Claude API), Qdrant for memory search. Domain: chat.getempirica.com with WSS endpoint."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767987944.154035}",,0.5
8cef11cb-0813-4718-b45b-9bccf8495886,d6779f5f-c56e-40b0-aa46-0f324652160e,,,"RAILWAY UNKNOWN: Railway pricing tiers and resource limits - need to verify current CPU/RAM/storage limits per plan tier for production workloads. Trial may have execution time limits.",1,"Mirrored from project_unknowns resolution",1767993746.15999,1769703757.042,"{""unknown"": ""RAILWAY UNKNOWN: Railway pricing tiers and resource limits - need to verify current CPU/RAM/storage limits per plan tier for production workloads. Trial may have execution time limits."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767993746.1599922}",,0.5
f4d93806-3a59-4e0c-8d95-e83c4a6dcfbc,d6779f5f-c56e-40b0-aa46-0f324652160e,,,"RAILWAY UNKNOWN: WebSocket connection limits and timeout behavior on Railway. Need to test long-running WebSocket connections for chat applications.",1,"Mirrored from project_unknowns resolution",1767993747.1586,1769703757.042,"{""unknown"": ""RAILWAY UNKNOWN: WebSocket connection limits and timeout behavior on Railway. Need to test long-running WebSocket connections for chat applications."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767993747.1585965}",,0.5
29c0a5a7-5fb9-4642-a40f-6e9cb07aaf27,d6779f5f-c56e-40b0-aa46-0f324652160e,,,"RAILWAY UNKNOWN: How to connect Railway-hosted app to external Ollama server (user's local ROCm server). May need Cloudflare Tunnel on the Ollama side or direct IP with firewall rules.",1,"Mirrored from project_unknowns resolution",1767993748.12532,1769703757.042,"{""unknown"": ""RAILWAY UNKNOWN: How to connect Railway-hosted app to external Ollama server (user's local ROCm server). May need Cloudflare Tunnel on the Ollama side or direct IP with firewall rules."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767993748.125324}",,0.5
ba68a3f7-351c-49e0-9992-87208bab6ed0,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Railway MCP server shows 'Connected' in `claude mcp list` but tools not available in session. Possible causes: (1) needs Railway API token env var, (2) needs restart after adding, (3) tool registration failed. The separate Railway Skills plugin (railwayapp/railway-skills) is a different thing - a Claude Code plugin vs MCP server.",1,"Mirrored from project_unknowns resolution",1768068254.44092,1769703757.042,"{""unknown"": ""Railway MCP server shows 'Connected' in `claude mcp list` but tools not available in session. Possible causes: (1) needs Railway API token env var, (2) needs restart after adding, (3) tool registration failed. The separate Railway Skills plugin (railwayapp/railway-skills) is a different thing - a Claude Code plugin vs MCP server."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768068254.4409194}",,0.7
a0fe1c92-cc8e-4601-96c9-cb178573b056,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Railway MCP server vs Railway Claude Plugin: MCP server (@railway/mcp-server) shows 'Connected' in `claude mcp list` but tools not available in session. Plugin (railwayapp/railway-claude-plugin) installed separately, provides 12 skills that use Railway CLI. Unclear if MCP server needs API token or restart to expose tools.",1,"Mirrored from project_unknowns resolution",1768069407.92273,1769703757.042,"{""unknown"": ""Railway MCP server vs Railway Claude Plugin: MCP server (@railway/mcp-server) shows 'Connected' in `claude mcp list` but tools not available in session. Plugin (railwayapp/railway-claude-plugin) installed separately, provides 12 skills that use Railway CLI. Unclear if MCP server needs API token or restart to expose tools."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768069407.9227307}",,0.7
1289f6a2-f314-433c-a9da-69d748db1187,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Cloudflare Tunnel setup for exposing local Ollama server to Railway-hosted chat backend. Need to investigate: (1) cloudflared installation, (2) tunnel configuration, (3) authentication/security for Ollama endpoint, (4) latency implications for chat responses.",1,"Mirrored from project_unknowns resolution",1768069408.93207,1769703757.042,"{""unknown"": ""Cloudflare Tunnel setup for exposing local Ollama server to Railway-hosted chat backend. Need to investigate: (1) cloudflared installation, (2) tunnel configuration, (3) authentication/security for Ollama endpoint, (4) latency implications for chat responses."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768069408.9320655}",,0.7
29cb1e34-d6a0-43e6-8cc9-943c3709f909,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Chat interface WebSocket send not working - UI loads but messages don't send. Need to debug: (1) Check browser console for JS errors, (2) Verify WebSocket connection to /ws endpoint, (3) Check if OLLAMA_URL is being read correctly by backend, (4) Test Ollama connectivity from Railway.",1,"Mirrored from project_unknowns resolution",1768070488.49062,1769703757.042,"{""unknown"": ""Chat interface WebSocket send not working - UI loads but messages don't send. Need to debug: (1) Check browser console for JS errors, (2) Verify WebSocket connection to /ws endpoint, (3) Check if OLLAMA_URL is being read correctly by backend, (4) Test Ollama connectivity from Railway."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768070488.490615}",,0.7
e10302b6-6eeb-4291-8aa1-874090c3b7aa,ebb20d2e-0dde-456f-969f-032bd23a1824,e7022eab-9fec-4a23-8c78-e6c97157a92c,,"ZimaBoard hardware specs - which model, how many NICs, storage type (eMMC/NVMe/USB)?",1,"Mirrored from project_unknowns resolution",1768078305.20268,1769703757.042,"{""unknown"": ""ZimaBoard hardware specs - which model, how many NICs, storage type (eMMC/NVMe/USB)?"", ""goal_id"": ""e7022eab-9fec-4a23-8c78-e6c97157a92c"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768078305.2026794}",,0.5
b9fba2e6-a521-418f-8fae-82246a312408,ebb20d2e-0dde-456f-969f-032bd23a1824,e7022eab-9fec-4a23-8c78-e6c97157a92c,,"Current network topology - ISP connection type, existing switch/AP setup, IP ranges in use",1,"Mirrored from project_unknowns resolution",1768078306.20726,1769703757.042,"{""unknown"": ""Current network topology - ISP connection type, existing switch/AP setup, IP ranges in use"", ""goal_id"": ""e7022eab-9fec-4a23-8c78-e6c97157a92c"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768078306.2072613}",,0.5
05672609-63f3-4e85-866f-47659f35e4c5,ebb20d2e-0dde-456f-969f-032bd23a1824,e7022eab-9fec-4a23-8c78-e6c97157a92c,,"Full list of AI services/ports that need outbound access (beyond Cloudflare 7844)",1,"Mirrored from project_unknowns resolution",1768078307.17878,1769703757.042,"{""unknown"": ""Full list of AI services/ports that need outbound access (beyond Cloudflare 7844)"", ""goal_id"": ""e7022eab-9fec-4a23-8c78-e6c97157a92c"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768078307.1787817}",,0.5
64825b79-26e6-48c0-ae0c-1b8cc92428ef,ebb20d2e-0dde-456f-969f-032bd23a1824,e7022eab-9fec-4a23-8c78-e6c97157a92c,,"Password manager setup - where to store OPNsense credentials securely",1,"Mirrored from project_unknowns resolution",1768078308.13934,1769703757.042,"{""unknown"": ""Password manager setup - where to store OPNsense credentials securely"", ""goal_id"": ""e7022eab-9fec-4a23-8c78-e6c97157a92c"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768078308.1393445}",,0.5
8778c4c5-c949-45c3-a9a8-498f6c07918e,cdd6c77f-aaae-4bbb-b1d4-89f1e0471694,bdfc9b56-92fd-49aa-a340-97031e3d6ff5,,"Where should plugin auto-discovery be triggered? On import? On first SessionDatabase init? Need to decide lifecycle hook.",1,"Mirrored from project_unknowns resolution",1768137934.00695,1769703757.042,"{""unknown"": ""Where should plugin auto-discovery be triggered? On import? On first SessionDatabase init? Need to decide lifecycle hook."", ""goal_id"": ""bdfc9b56-92fd-49aa-a340-97031e3d6ff5"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1768137934.0069451}",,0.85
9e0197ba-8a99-42fe-8895-c115992602a4,cdd6c77f-aaae-4bbb-b1d4-89f1e0471694,bdfc9b56-92fd-49aa-a340-97031e3d6ff5,,"Should plugin discovery be opt-in (env var) or always-on? Performance implications for CLI startup time.",1,"Mirrored from project_unknowns resolution",1768137936.48355,1769703757.042,"{""unknown"": ""Should plugin discovery be opt-in (env var) or always-on? Performance implications for CLI startup time."", ""goal_id"": ""bdfc9b56-92fd-49aa-a340-97031e3d6ff5"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1768137936.4835455}",,0.85
0354d24c-b4db-44e7-9cd3-1a7b4a06c347,e636b243-36fe-4d1a-ab35-5e0e792c02b0,,,"Intent Layer Implementation: How to build the noesis→praxis translation layer? What's the semantic operation vocabulary? How does it maintain state across operations? Backburner project.",1,"Mirrored from project_unknowns resolution",1768215160.07464,1769703757.042,"{""unknown"": ""Intent Layer Implementation: How to build the noesis\u2192praxis translation layer? What's the semantic operation vocabulary? How does it maintain state across operations? Backburner project."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768215160.0746396}",,0.5
597a6319-ba3d-4b50-ad6b-931f761c7b13,e636b243-36fe-4d1a-ab35-5e0e792c02b0,,,"LLM-native transpiler: Should there be a language/DSL that LLMs emit that gets transpiled to execution (bash, API, file ops)? What would that look like?",1,"Mirrored from project_unknowns resolution",1768215161.31449,1769703757.042,"{""unknown"": ""LLM-native transpiler: Should there be a language/DSL that LLMs emit that gets transpiled to execution (bash, API, file ops)? What would that look like?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768215161.3144848}",,0.5
5c6627fb-d7f1-4b34-bc28-d012daef4e7f,bf846b4d-b7e6-436f-9b07-019b0f7fabfb,,,"Should empirica project-init create a separate app.db for projects that are applications (vs libraries)? Or should it detect existing .empirica and warn? Need convention for app-specific storage vs epistemic tracking.",0,,1768396215.45085,,"{""unknown"": ""Should empirica project-init create a separate app.db for projects that are applications (vs libraries)? Or should it detect existing .empirica and warn? Need convention for app-specific storage vs epistemic tracking."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768396215.4508457}",,0.5
3d0cadac-a95a-47e1-93bf-c5a7e7c51bd5,bf846b4d-b7e6-436f-9b07-019b0f7fabfb,d42539cc-7c27-4f4a-b6f3-3ebb89d712b9,,"Goal lifecycle across compaction/sessions: goals created in one loop lag or get duplicated in next. Need: (1) auto-close stale goals, (2) carry-forward mechanism, (3) duplicate detection warnings. Tension: strict Sentinel oversight vs creative latitude.",0,,1768398386.53409,,"{""unknown"": ""Goal lifecycle across compaction/sessions: goals created in one loop lag or get duplicated in next. Need: (1) auto-close stale goals, (2) carry-forward mechanism, (3) duplicate detection warnings. Tension: strict Sentinel oversight vs creative latitude."", ""goal_id"": ""d42539cc-7c27-4f4a-b6f3-3ebb89d712b9"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768398386.5340886}",,0.7
5ab06e96-c86a-4fdc-8dd4-7b78eb366602,b709720e-67da-4787-b03d-abe9880d0504,,,"project-bootstrap returns 102k+ characters on moderate depth, exceeding Claude's tool result limits. Needs investigation: (1) What's causing the bloat? (2) Should depth auto-scale based on output size? (3) Need truncation or pagination? File saved to tool-results but context injection failed.",1,"Mirrored from project_unknowns resolution",1768473794.28337,1769703757.042,"{""unknown"": ""project-bootstrap returns 102k+ characters on moderate depth, exceeding Claude's tool result limits. Needs investigation: (1) What's causing the bloat? (2) Should depth auto-scale based on output size? (3) Need truncation or pagination? File saved to tool-results but context injection failed."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.88, ""timestamp"": 1768473794.2833648}",,0.88
ea646efe-0618-436a-9f19-e6b214fdcea3,c6a3b9c1-e762-456b-bf0d-c16dd54f2b91,,,"Autopilot mode enhancement: When metacog and sentinel disagree, auto-feed the tension/suggestion back into the AI context. E.g., metacog says 'investigate' but sentinel says 'proceed' - inject this as guidance: 'quick validation recommended before continuing'. Would enable more nuanced autonomous decision-making.",1,"Mirrored from project_unknowns resolution",1768501500.49428,1769703757.042,"{""unknown"": ""Autopilot mode enhancement: When metacog and sentinel disagree, auto-feed the tension/suggestion back into the AI context. E.g., metacog says 'investigate' but sentinel says 'proceed' - inject this as guidance: 'quick validation recommended before continuing'. Would enable more nuanced autonomous decision-making."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768501500.494282}",,0.7
34f0bb8c-e38c-41b0-94f9-e0088cd3c4dd,c6a3b9c1-e762-456b-bf0d-c16dd54f2b91,6124b7b4-a39b-4479-8d59-63603713766b,,"Epistemic CHANGE as global vector: Currently change is computed per-session (POSTFLIGHT delta), but not tracked as a first-class vector across sessions/goals. Need to determine: (1) Should change be cumulative across sessions? (2) How to aggregate change vectors across goals? (3) Does this require schema changes to trajectory/epistemic tables? (4) Impact on calibration calculations.",0,,1768505336.56971,,"{""unknown"": ""Epistemic CHANGE as global vector: Currently change is computed per-session (POSTFLIGHT delta), but not tracked as a first-class vector across sessions/goals. Need to determine: (1) Should change be cumulative across sessions? (2) How to aggregate change vectors across goals? (3) Does this require schema changes to trajectory/epistemic tables? (4) Impact on calibration calculations."", ""goal_id"": ""6124b7b4-a39b-4479-8d59-63603713766b"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768505336.569706}",,0.7
535f125b-9367-4ceb-8c8b-8c1ebe2f22e9,10ed7f20-bf15-4c9b-a79a-ecb420fed833,,,"Qdrant memory collection overlap: memory_collection stores findings/unknowns/dead_ends, eidetic_collection stores 'facts with confidence' derived from findings, episodic_collection stores session narratives. Potential duplication: findings stored in memory AND eidetic? Need to clarify separation: (1) memory = raw items, eidetic = confirmed/cross-session facts, episodic = narratives? Or (2) consolidate into single memory with type flags?",1,"Mirrored from project_unknowns resolution",1768516269.42747,1769703757.042,"{""unknown"": ""Qdrant memory collection overlap: memory_collection stores findings/unknowns/dead_ends, eidetic_collection stores 'facts with confidence' derived from findings, episodic_collection stores session narratives. Potential duplication: findings stored in memory AND eidetic? Need to clarify separation: (1) memory = raw items, eidetic = confirmed/cross-session facts, episodic = narratives? Or (2) consolidate into single memory with type flags?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1768516269.4274726}",,0.8
03dd9041-7dd6-48e7-a57b-71000e4f188d,10ed7f20-bf15-4c9b-a79a-ecb420fed833,,,"Post-compact hook fragility (bridge pylon metaphor): Hook depends on 4+ CLI subprocess calls (session-create, project-bootstrap, project-search, goals-search). Each is a string that could come loose - interface changes, failures, timeouts. Current mitigations: try/except around optional calls. Future consideration: (1) consolidate into single CLI command (context-recover), (2) direct Python imports vs subprocess, (3) version-lock CLI interfaces. The hook is load-bearing for AI continuity - needs architectural hardening.",1,"Mirrored from project_unknowns resolution",1768518658.59078,1769703757.042,"{""unknown"": ""Post-compact hook fragility (bridge pylon metaphor): Hook depends on 4+ CLI subprocess calls (session-create, project-bootstrap, project-search, goals-search). Each is a string that could come loose - interface changes, failures, timeouts. Current mitigations: try/except around optional calls. Future consideration: (1) consolidate into single CLI command (context-recover), (2) direct Python imports vs subprocess, (3) version-lock CLI interfaces. The hook is load-bearing for AI continuity - needs architectural hardening."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1768518658.5907812}",,0.8
80842b6a-2661-484d-8130-fd325be518a0,10ed7f20-bf15-4c9b-a79a-ecb420fed833,,,"Next session priorities: (1) Run architecture assessment on core modules post-merge, (2) Version upgrade from 1.3.2 to 1.4.0, (3) Check for surfaced issues from goals-search/noetic hooks integration, (4) Test post-compact hook end-to-end after fixes deployed to main",1,"Mirrored from project_unknowns resolution",1768521113.07119,1769703757.042,"{""unknown"": ""Next session priorities: (1) Run architecture assessment on core modules post-merge, (2) Version upgrade from 1.3.2 to 1.4.0, (3) Check for surfaced issues from goals-search/noetic hooks integration, (4) Test post-compact hook end-to-end after fixes deployed to main"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1768521113.071185}",,0.8
791f2b7f-78e7-4e2b-9e22-858fed8059f4,9c573c38-4274-435d-b21c-931bbe86e450,2b5387a8-b4b3-4c2c-b666-9639beda75e8,,"Breadcrumbs LAST_TASK extraction failing - transcript parsing regex not matching Claude Code transcript format. Needs investigation of actual transcript structure.",1,"Mirrored from project_unknowns resolution",1768661536.64857,1769703757.042,"{""unknown"": ""Breadcrumbs LAST_TASK extraction failing - transcript parsing regex not matching Claude Code transcript format. Needs investigation of actual transcript structure."", ""goal_id"": ""2b5387a8-b4b3-4c2c-b666-9639beda75e8"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768661536.6485646}",,0.5
08d8ecbb-a460-4ec1-83d5-c9359809bcf9,9c573c38-4274-435d-b21c-931bbe86e450,2b5387a8-b4b3-4c2c-b666-9639beda75e8,,"Breadcrumbs epistemic section missing from git note output - need to verify if epistemic.enabled=true is being read correctly from .breadcrumbs.yaml",1,"Mirrored from project_unknowns resolution",1768661538.59121,1769703757.042,"{""unknown"": ""Breadcrumbs epistemic section missing from git note output - need to verify if epistemic.enabled=true is being read correctly from .breadcrumbs.yaml"", ""goal_id"": ""2b5387a8-b4b3-4c2c-b666-9639beda75e8"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768661538.5912056}",,0.5
a2aba8e8-e136-40fd-a7c8-1f3aab247f06,bd7423a3-3003-45a5-afff-a910076c0a16,5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae,,"Which specific patent claims would a patent attorney recommend for Empirica's methods? Need professional consultation on claim language for: epistemic vector space, Bayesian calibration process, CASCADE workflow, Sentinel gating.",1,"Mirrored from project_unknowns resolution",1768832678.08997,1769703757.042,"{""unknown"": ""Which specific patent claims would a patent attorney recommend for Empirica's methods? Need professional consultation on claim language for: epistemic vector space, Bayesian calibration process, CASCADE workflow, Sentinel gating."", ""goal_id"": ""5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae"", ""subtask_id"": null, ""impact"": 0.6, ""timestamp"": 1768832678.0899649}",,0.6
bae43942-dff0-4edd-ae9b-b4754132c963,bd7423a3-3003-45a5-afff-a910076c0a16,5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae,,"Prior art search needed: Are there existing patents on AI self-assessment, uncertainty quantification methods, or epistemic gating that could conflict with Empirica's approach?",1,"Mirrored from project_unknowns resolution",1768832679.7511,1769703757.042,"{""unknown"": ""Prior art search needed: Are there existing patents on AI self-assessment, uncertainty quantification methods, or epistemic gating that could conflict with Empirica's approach?"", ""goal_id"": ""5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae"", ""subtask_id"": null, ""impact"": 0.6, ""timestamp"": 1768832679.7510965}",,0.6
c8c43d63-3780-4a8f-8757-7aa1030c9289,bd7423a3-3003-45a5-afff-a910076c0a16,5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae,,"What is the exact timeline and application process for FFG Basisprogramm? Is there a specific call or is it rolling applications? What documentation is required?",1,"Mirrored from project_unknowns resolution",1768832681.41642,1769703757.042,"{""unknown"": ""What is the exact timeline and application process for FFG Basisprogramm? Is there a specific call or is it rolling applications? What documentation is required?"", ""goal_id"": ""5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae"", ""subtask_id"": null, ""impact"": 0.6, ""timestamp"": 1768832681.416421}",,0.6
77a60760-ceb9-46b1-a5a3-974ed870f49a,bd7423a3-3003-45a5-afff-a910076c0a16,5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae,,"How does the Austrian IP Box regime work? Is there a favorable tax treatment for patent income that would affect the company structure decision?",1,"Mirrored from project_unknowns resolution",1768832683.05358,1769703757.042,"{""unknown"": ""How does the Austrian IP Box regime work? Is there a favorable tax treatment for patent income that would affect the company structure decision?"", ""goal_id"": ""5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae"", ""subtask_id"": null, ""impact"": 0.6, ""timestamp"": 1768832683.053578}",,0.6
727d4da7-6e58-4216-bde0-9aababdd6f2e,bd7423a3-3003-45a5-afff-a910076c0a16,5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae,,"goals-complete-subtask bug confirmed: Both MCP tool and CLI report success but status doesn't persist in DB. Short UUID lookup (122b7ba9) seems to match but update fails silently. Needs investigation of subtask update logic in session_database.py.",1,"Mirrored from project_unknowns resolution",1768832869.70916,1769703757.042,"{""unknown"": ""goals-complete-subtask bug confirmed: Both MCP tool and CLI report success but status doesn't persist in DB. Short UUID lookup (122b7ba9) seems to match but update fails silently. Needs investigation of subtask update logic in session_database.py."", ""goal_id"": ""5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1768832869.7091568}",,0.85
14ea7047-d156-4045-b8d9-2b080650288b,bd7423a3-3003-45a5-afff-a910076c0a16,5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae,,"How to structure equity for Philipp as marketing/sales co-founder in Austrian GmbH? Options: direct equity, vesting schedule, VSOP (Virtual Stock Option Plan), convertible notes, profit sharing? What's standard for non-technical co-founders joining post-inception?",1,"Mirrored from project_unknowns resolution",1768833609.05308,1769703757.042,"{""unknown"": ""How to structure equity for Philipp as marketing/sales co-founder in Austrian GmbH? Options: direct equity, vesting schedule, VSOP (Virtual Stock Option Plan), convertible notes, profit sharing? What's standard for non-technical co-founders joining post-inception?"", ""goal_id"": ""5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae"", ""subtask_id"": null, ""impact"": 0.9, ""timestamp"": 1768833609.05308}",,0.9
e382fa27-6698-466a-b5b5-238f4f518836,bd7423a3-3003-45a5-afff-a910076c0a16,5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae,,"Pre-existing test failures: (1) test_full_goals_workflow - fuzzy duplicate detection blocks test, needs --force or unique goal names; (2) test_complete_cascade_workflow - preflight-submit expects stdin JSON not file path. Neither related to statusline changes.",0,,1768839080.44387,,"{""unknown"": ""Pre-existing test failures: (1) test_full_goals_workflow - fuzzy duplicate detection blocks test, needs --force or unique goal names; (2) test_complete_cascade_workflow - preflight-submit expects stdin JSON not file path. Neither related to statusline changes."", ""goal_id"": ""5727c2ed-ed16-45f8-98be-5aa4ff4bb7ae"", ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1768839080.4438677}",,0.75
